DateTime,AddedIPs,RemovedIPs
1593712328,1,0
1593714276,1,0
1593716172,2,1
1593718088,0,25
1593721206,0,28
1593723129,0,3
1593725076,2,0
1593728915,2,1
1593731770,2,1
1593733722,1,0
1593735605,0,2
1593737528,0,3
1593743311,0,1
1593748091,1,0
1593751934,1,1
1593755794,0,1
1593757690,0,1
1593759659,1,1
1593763460,3,0
1593765373,1,0
1593767420,1,0
1593771134,1,1
1593773075,0,1
1593786497,2,0
1593792318,3,2
1593794171,1,2
1593796120,1,0
1593798018,0,2
1593799988,1,1
1593801848,0,1
1593803776,0,1
1593805724,1,0
1593807646,1,0
1593809530,1,0
1593811476,1,2
1593815305,0,2
1593818176,3,2
1593820116,0,1
1593825880,1,0
1593831722,1,0
1593833558,0,1
1593835723,1,0
1593837637,0,1
1593845321,0,1
1593849129,0,1
1593851099,0,3
1593852970,0,1
1593856876,1,1
1593862843,4,0
1593872429,0,1
1593874352,1,1
1593878170,2,3
1593880090,0,1
1593884195,2,1
1593886108,2,1
1593888018,3,0
1593891859,0,1
1593895723,1,2
1593897611,0,1
1593903392,1,2
1593905290,0,1
1593908441,1,0
1593912277,1,1
1593918997,0,1
1593920917,0,1
1593932504,1,0
1593934333,4,0
1593942046,1,0
1593943929,3,1
1593949694,0,4
1593951660,1,0
1593953532,1,0
1593959291,0,1
1593962190,2,0
1593964092,1,2
1593967929,2,0
1593969848,0,2
1593971803,0,1
1593973692,0,3
1593976581,0,1
1593978493,1,0
1593982328,0,1
1593984250,1,0
1593988088,1,0
1593990982,1,1
1593992934,2,1
1593994811,2,0
1593996760,1,0
1593998686,0,1
1594011379,1,0
1594019776,2,3
1594021714,0,2
1594023645,1,0
1594027455,1,0
1594029370,1,2
1594031294,0,2
1594036330,2,0
1594038279,0,1
1594040166,1,1
1594045928,2,0
1594048107,0,2
1594050026,0,1
1594051960,1,0
1594053852,0,2
1594056018,2,0
1594059882,1,0
1594065650,1,1
1594067544,1,0
1594071611,1,1
1594073554,1,1
1594077369,0,1
1594079561,1,2
1594081449,1,2
1594083368,0,1
1594085312,1,0
1594089232,1,0
1594096809,2,1
1594105035,0,1
1594106968,3,1
