DateTime,AddedIPs,RemovedIPs
1594378591,21,13
1594380331,34,11
1594380861,13,20
1594382352,23,24
1594383565,30,5
1594384467,7,16
1594385828,12,8
1594387526,17,15
1594388067,12,11
1594391667,65,38
1594392932,8,12
1594394727,21,13
1594395269,12,22
1594398867,29,28
1594401571,18,27
1594402469,3,45
1594407706,147,93
1594409126,15,2
1594410630,26,16
1594413268,26,41
1594415020,33,17
1594416189,28,7
1594417827,27,31
1594419933,74,21
1594421428,12,72
1594424067,22,54
1594427126,48,20
1594429472,47,40
1594431270,13,16
1594432581,15,4
1594434332,26,22
1594434868,5,32
1594435967,10,4
1594437930,17,13
1594439432,47,22
1594442067,47,37
1594443941,39,23
1594445669,19,13
1594448071,12,25
1594449267,15,21
1594451202,22,29
1594452866,27,53
1594455925,29,27
1594457314,23,35
1594458444,12,17
1594460067,9,18
1594461164,5,6
1594463667,34,32
1594465729,17,32
1594467267,19,37
1594469366,33,26
1594470593,17,21
1594470865,8,2
1594472984,18,93
1594474466,21,26
1594476685,21,10
1594478068,12,16
1594480243,22,26
1594481665,9,22
1594484279,44,17
1594485264,6,17
1594486734,33,22
1594488326,10,6
1594488865,8,28
1594490864,22,30
1594492468,25,83
1594494168,37,22
1594495528,31,6
1594497030,62,22
1594499674,98,53
1594501634,55,26
1594503267,35,21
1594506869,88,47
1594509155,62,22
1594511429,46,70
1594514068,88,23
1594516432,58,33
1594519612,58,39
1594521268,29,10
1594523208,40,13
1594524873,40,19
1594526331,40,17
1594527469,32,5
1594528464,25,14
1594530898,64,7
1594532070,8,18
1594533404,20,10
1594535005,12,28
1594535668,13,28
1594537447,13,13
1594538727,18,4
1594541645,49,46
1594542802,30,21
1594545360,33,37
1594547428,41,37
1594550064,50,51
1594552610,55,40
1594553875,28,31
1594556726,74,20
1594557262,20,20
1594559851,86,39
1594561828,48,36
1594563216,36,9
1594564466,35,16
1594567095,92,25
1594568071,35,20
1594570707,69,26
1594571662,23,9
1594574331,66,81
1594575266,48,49
1594578867,129,48
1594581612,77,76
1594582463,19,13
1594586069,85,82
1594587982,64,53
1594589667,30,56
1594590810,27,18
1594592734,61,12
1594594227,84,39
1594596064,92,34
1594596868,23,24
1594599764,70,52
1594600468,18,19
1594603309,66,25
1594605032,35,39
1594607672,65,25
1594610552,66,65
1594612055,46,53
1594614879,65,51
1594616546,48,20
1594617794,15,11
1594619328,12,21
1594620571,11,24
1594622065,22,21
1594624407,56,28
1594625667,48,26
1594628717,49,37
1594630228,29,21
1594631496,28,18
1594633818,41,78
1594635910,56,26
1594637431,31,40
1594639037,22,22
1594641876,63,34
1594643668,110,38
1594645138,27,21
1594646734,29,7
1594647270,16,23
1594648496,29,7
1594649604,16,19
1594650861,27,13
1594653753,45,45
1594654470,21,23
1594657368,58,40
1594658067,12,8
1594659545,25,32
1594661065,23,4
1594661665,12,28
1594664083,46,48
1594665265,16,45
1594668870,63,138
1594670520,25,38
1594671928,29,4
1594673428,37,49
1594674736,18,19
1594677779,34,89
1594679670,26,36
1594681703,34,24
1594683269,30,35
1594686871,63,72
1594688125,33,14
1594689493,15,20
1594690468,7,23
1594692441,27,35
1594694068,25,31
1594697132,76,39
1594697668,19,27
1594699175,27,40
1594700732,26,6
1594702238,34,30
1594704866,39,25
1594707766,22,23
1594708870,14,22
1594710229,9,20
1594711383,11,1
1594712069,5,35
1594713373,11,10
1594714970,13,15
1594715671,5,13
1594718030,17,37
1594719278,11,24
1594720664,9,13
1594722869,26,55
1594725605,20,24
1594727431,22,69
1594729142,16,20
1594730070,7,40
